,id,x1,x2,x3,eps,y,y_cen,left,right
0,1,-12.801019571599255,24.368518845745072,37.67063546530355,-1.6421272009522956,108.66715278960024,50.0,108.66715278960024,inf
1,2,-94.81475363442173,13.115803301020335,-46.700619467170455,-1.1531270119690558,0.0,0.0,-inf,20.0
2,3,9.932495575741825,-69.46580757984286,72.1466105459184,0.20131626071704634,96.99497756058192,50.0,96.99497756058192,inf
3,4,-12.935521476344618,62.68736980964346,84.57404878589622,1.398565859700187,243.7662725029638,50.0,243.7662725029638,inf
4,5,-15.926439582502198,96.69239598787041,97.38048226288836,0.7228732781145771,301.21301400051067,50.0,301.21301400051067,inf
5,6,-33.93303579922518,26.715030075429212,47.258240154715025,-1.0717236113667876,120.19326887387987,50.0,120.19326887387987,inf
6,7,-59.0702731924315,16.287505817691965,-52.46676600128204,-0.5673344421667272,0.0,0.0,-inf,20.0
7,8,23.85419327013274,-70.28174041181923,62.79211046072865,-0.36634990636507936,83.86322723833938,50.0,83.86322723833938,inf
8,9,-40.069065265095375,-44.66531672990806,-56.49476593229623,-1.5460347243322263,0.0,0.0,-inf,20.0
9,10,-46.63454497942667,-27.895459986964767,-76.82363389087584,2.0406947377801132,0.0,0.0,-inf,20.0
10,11,24.22676655385898,-61.657992253665995,-70.20146524164552,-0.496020610236695,0.0,0.0,-inf,20.0
11,12,5.8284188554078185,98.07874570012422,-49.415293378811654,-0.6131668118319032,18.549201558372914,18.549201558372914,18.549201558372914,23.549201558372914
12,13,-73.0840109310133,84.65380587343802,16.8927041054677,-1.7449681921852862,97.15224042668149,50.0,97.15224042668149,inf
13,14,2.7156242531492865,-25.58492622155866,62.042508616016164,0.18407413228681194,117.04197726933512,50.0,117.04197726933512,inf
14,15,-63.112026870616944,-70.96887390049007,-49.38648447951479,-0.07954522140454678,0.0,0.0,-inf,20.0
15,16,57.0670295633347,-20.88530170524747,11.729266245554768,1.240629619296457,49.34737518682587,49.34737518682587,49.34737518682587,49.34737518682587
16,17,70.79505852789777,-67.13910553140306,76.56766949431088,0.8625737778042016,139.2563364989718,50.0,139.2563364989718,inf
17,18,-1.152632523614443,7.643799025309647,-7.300337594527491,-0.12390740139756462,9.342900173049879,9.342900173049879,9.342900173049879,9.342900173049879
18,19,69.31229707149359,-64.32914300813704,-91.23301157789369,0.585476440008347,0.0,0.0,-inf,20.0
19,20,-84.07090459818781,-90.19113062711817,8.999498650931386,1.9336815387754174,0.0,0.0,-inf,20.0
20,21,1.0492180243407887,22.867844153197964,84.77272369062487,-0.7322524941845361,209.20564805243356,50.0,209.20564805243356,inf
21,22,-86.94269912262438,-23.798902978705,-18.699089779520904,-0.39205000815885616,0.0,0.0,-inf,20.0
22,23,-14.375534480522106,36.69497850412108,-30.219348867757773,0.7512151844515308,0.0,0.0,-inf,20.0
23,24,-80.69381686787749,4.50064492441507,-3.2718565419033183,-0.5947453010361162,0.0,0.0,-inf,20.0
24,25,-74.5680056597445,25.52621468453873,8.056417187811434,0.475317258695806,21.830363488985153,21.830363488985153,21.830363488985153,21.830363488985153
25,26,19.34906179571915,-36.30149761849215,-83.795700947774,-1.0835930156560454,0.0,0.0,-inf,20.0
26,27,-54.79759987915283,16.445536840609137,-2.083683330974324,0.8228397668612474,2.7022100059453225,2.7022100059453225,2.7022100059453225,2.7022100059453225
27,28,-78.61086313800341,-1.0854015606344802,-51.95147601044059,0.7047717761242356,0.0,0.0,-inf,20.0
28,29,-55.93875858588806,18.86340166837654,29.845418616852157,-0.5854342913275612,66.99942531780927,50.0,66.99942531780927,inf
29,30,-30.034742999340153,-98.46326359116311,5.5504793136660595,-1.2699409029426747,0.0,0.0,-inf,20.0
30,31,-6.442503083539947,92.97958232704516,13.583787093246414,0.32552734660505384,134.25143231837308,50.0,134.25143231837308,inf
31,32,-59.651354747006934,-52.97849123610743,58.716976109171384,0.04573687169336308,51.675520480425234,50.0,51.675520480425234,inf
32,33,28.081345042982974,-84.66287556353369,5.257297020213585,-1.3662462572560377,0.0,0.0,-inf,20.0
33,34,-3.3860328896496696,-41.03550974041359,-42.480691334479026,1.020269240739287,0.0,0.0,-inf,20.0
34,35,1.0473440037098243,38.58692942294576,-78.67300436309561,-0.731062569588089,0.0,0.0,-inf,20.0
35,36,-22.621469776288137,86.54669441141203,-83.32205596121142,1.4967119558964186,0.0,0.0,-inf,20.0
36,37,58.7274908883154,68.8301882238157,-24.681225009034534,1.343316499274114,67.17480014917844,50.0,67.17480014917844,inf
37,38,16.000835775561328,-34.66127505153631,-33.526963238478785,0.25663714688340916,0.0,0.0,-inf,20.0
38,39,-67.54028029953722,66.43418431658245,-40.09414842421124,0.7346150345718113,0.0,0.0,-inf,20.0
39,40,40.150469321431245,-89.12083262305887,49.649862851693115,-1.4332650999768792,45.8208626410661,45.8208626410661,45.8208626410661,45.8208626410661
40,41,92.91021601785104,-81.43390725246327,19.449909264979027,0.017831225630082378,20.938850512050386,20.938850512050386,20.938850512050386,20.938850512050386
41,42,0.0016722340433545924,-62.7304939727257,88.69425445146044,0.568641805437405,132.22749285265425,50.0,132.22749285265425,inf
42,43,77.90401278922897,57.55326912276357,-73.24696173699587,-1.2639749889746896,0.0,0.0,-inf,20.0
43,44,-31.677269465778068,44.848763149672976,-71.54554826061982,-1.4590293531182534,0.0,0.0,-inf,20.0
44,45,13.428825525541853,-73.7724321226732,-22.180812334520652,1.5906598855181908,0.0,0.0,-inf,20.0
45,46,-14.490807340777991,41.625727994121064,78.64446456061233,0.4026280723918795,209.0718815173486,50.0,209.0718815173486,inf
46,47,-12.6505473946402,52.355636200697916,56.91326014091632,1.4249133372809903,178.28179612249147,50.0,178.28179612249147,inf
47,48,55.31183699942005,-61.827909542586525,-8.087898650700495,1.00198120197819,0.0,0.0,-inf,20.0
48,49,7.120834699531258,34.1394347888054,93.33893864522776,-2.8192684906359404,238.5584609383906,50.0,238.5584609383906,inf
49,50,90.74844538897332,-18.879886575398956,-66.76815341330351,-1.1228612410453702,0.0,0.0,-inf,20.0
50,51,8.841632029620428,-85.31840365750409,38.63405864270564,-0.15232093230759164,13.218208710409808,13.218208710409808,13.218208710409808,18.218208710409808
51,52,-83.58101554499504,3.4909020558041988,79.03353782453661,0.05565354708309155,136.823123479463,50.0,136.823123479463,inf
52,53,-26.731519664995915,-1.4865598448271555,78.60445413338556,0.137874942919374,159.4944635323654,50.0,159.4944635323654,inf
53,54,70.17010080090034,76.38173950726053,-68.49448828874019,-0.6750630208644234,0.0,0.0,-inf,20.0
54,55,-18.744991390409837,12.038344872199417,-57.38299604394334,-0.08856219986121784,0.0,0.0,-inf,20.0
55,56,-94.55952682103008,68.04974637914322,87.5582023196504,-1.015108689505118,211.87127891842385,50.0,211.87127891842385,inf
56,57,-50.564552200529334,-9.34867990485077,93.22598566927954,1.2861382529542338,170.10715358639789,50.0,170.10715358639789,inf
57,58,-86.57112585260907,43.10791497161799,-5.636250758923595,-0.9708001505006844,4.5790503769655775,4.5790503769655775,4.5790503769655775,4.5790503769655775
58,59,98.77040228425457,93.97279981598138,-78.55293588648628,-0.5777680072662703,2.6743611778698426,2.6743611778698426,2.6743611778698426,2.6743611778698426
59,60,94.1160626754347,-95.7768916634397,72.66130396160665,0.891728489748308,114.49547608723925,50.0,114.49547608723925,inf
60,61,60.05167022651736,-9.73870277517301,92.42263251459792,-0.5625891584207707,221.56980820886074,50.0,221.56980820886074,inf
61,62,20.363424281093472,-14.029144779012555,-73.818252398409,0.17654420757969203,0.0,0.0,-inf,20.0
62,63,52.991972090336304,56.013998295596025,-98.5764943453025,-0.9055265601175291,0.0,0.0,-inf,20.0
63,64,-66.15491068316442,-96.29230023583133,19.712231725969147,-0.0368937207429153,0.0,0.0,-inf,20.0
64,65,-41.39535363611204,15.970571378095613,88.77032078596204,0.4094552652345265,190.2229913971982,50.0,190.2229913971982,inf
65,66,4.813375060072843,-44.23513668050052,-22.666190071785323,-1.529801767402114,0.0,0.0,-inf,20.0
66,67,-28.67514377544822,-4.68429550566718,-47.0167684349436,-1.6785624527441492,0.0,0.0,-inf,20.0
67,68,-90.86420695091999,43.45088480894512,-3.3904610984308476,-1.167330018546317,7.07052911807711,7.07052911807711,7.07052911807711,7.07052911807711
68,69,96.63068907144253,25.979208128775454,-16.503737411879,0.8260155634540104,59.113093404192725,50.0,59.113093404192725,inf
69,70,-11.729016129030654,-50.760718197813134,-40.17772319240696,0.5470731992272474,0.0,0.0,-inf,20.0
70,71,0.8000878758305277,-58.91879745313384,66.4953189133,0.8330185890439177,92.30490290042533,50.0,92.30490290042533,inf
71,72,-35.29173649306023,70.13128056242431,81.21045935945347,1.4913897159044267,233.39772075070556,50.0,233.39772075070556,inf
72,73,-48.05104945057259,1.5070918642074957,-58.792827933650656,-0.40168818904853354,0.0,0.0,-inf,20.0
73,74,-22.622022935847525,95.91199078436006,-94.09354872992412,-0.7274709324788167,0.0,0.0,-inf,20.0
74,75,66.40337992690019,32.70414341098967,13.538519223670392,-0.11751055148168439,109.86536127029886,50.0,109.86536127029886,inf
75,76,47.34941125742259,-54.865679705875834,19.641460692551746,0.2418469808969995,25.33379428883595,25.33379428883595,25.33379428883595,25.33379428883595
76,77,-24.15788661167251,-66.12776649451848,-59.1942278854481,1.0988868916768586,0.0,0.0,-inf,20.0
77,78,-97.39653266108988,-35.14751605735927,-86.8977518129607,0.13304985355814108,0.0,0.0,-inf,20.0
78,79,59.480987806518726,52.7370108301304,-72.3642481551763,0.5696497277120844,0.0,0.0,-inf,20.0
79,80,-46.12224048073976,-7.948309611599825,-36.37344878920925,-0.5929545920976907,0.0,0.0,-inf,20.0
80,81,16.536977705806905,13.585736738997696,-38.606095239449246,-1.592815494379679,0.0,0.0,-inf,20.0
81,82,-94.88981163006144,19.041165652776158,-83.79261413049466,1.882159772756061,0.0,0.0,-inf,20.0
82,83,32.440403853665146,-65.08725722325329,-28.35165641065778,0.16079957367862624,0.0,0.0,-inf,20.0
83,84,-22.495314825343698,-31.366160419895152,57.612847637442485,-0.3587342124881809,89.25314322982977,50.0,89.25314322982977,inf
84,85,-0.5852402530974814,-41.099263463376175,-56.09891989050506,0.1410189732831648,0.0,0.0,-inf,20.0
85,86,-17.01883252506255,87.25617211097679,-91.25023866984927,2.2665713285740927,0.0,0.0,-inf,20.0
86,87,-29.825619739671907,-98.48904474461804,-17.49235071326109,-0.45866783653659293,0.0,0.0,-inf,20.0
87,88,10.195581064883854,91.23575944368642,-49.99959593421739,-0.43662875353328057,12.897729354160294,12.897729354160294,12.897729354160294,17.897729354160294
88,89,94.58213797496498,-71.76358993345121,30.438260950829317,-0.7258412092266159,52.678159746463294,50.0,52.678159746463294,inf
89,90,-77.4447569523857,8.826465974502582,-25.098009500029136,-0.39234698187240585,0.0,0.0,-inf,20.0
90,91,-37.348294314057284,-47.48862475284488,91.5470447041975,-1.9833695176662123,131.94794798085528,50.0,131.94794798085528,inf
91,92,-91.64045803693799,-39.11667413685285,51.18492957773853,1.2872281912066268,35.720184191361845,35.720184191361845,35.720184191361845,35.720184191361845
92,93,47.67995172418006,52.53296584163516,42.44495826583011,0.025894711406744646,178.28875294679216,50.0,178.28875294679216,inf
93,94,31.50247753180878,38.2111279038069,-89.60576959655731,-0.877869053130735,0.0,0.0,-inf,20.0
94,95,-57.07285072000927,53.07922138718297,-38.19293539775093,1.1194262610445438,0.0,0.0,-inf,20.0
95,96,-16.64931196093258,-62.190643758453646,-1.2793844947908184,-0.3682070417595849,0.0,0.0,-inf,20.0
96,97,28.768386829639013,-59.44782237614255,80.41341265515092,1.4786522766562715,134.24184862563507,50.0,134.24184862563507,inf
97,98,32.296265343088265,51.542795579689766,90.25385219597595,-0.18041991728015525,265.01821272590564,50.0,265.01821272590564,inf
98,99,-65.90457330324585,-75.74293652079248,-99.30996223587418,-0.0425684076706929,0.0,0.0,-inf,20.0
99,100,76.3304471497097,81.44005890057122,24.241594444652748,0.310292864855672,185.39876422958724,50.0,185.39876422958724,inf
100,101,55.60163196169364,84.74557371097876,84.35772081339806,0.5893946648926686,298.8512259835144,50.0,298.8512259835144,inf
101,102,-73.20915836566179,1.0289137992719048,40.07773201889978,-0.6239403946435107,60.95585825959706,50.0,60.95585825959706,inf
102,103,73.78332528641576,40.65883074407992,57.83433060559193,-0.6033007309242769,209.6158538675474,50.0,209.6158538675474,inf
103,104,49.755575655370905,-33.102465697658474,-72.6363302117853,0.21321587628988667,0.0,0.0,-inf,20.0
104,105,59.71713081981619,27.354452115570467,-30.43166302032212,-1.9039259847350085,11.445765500099315,11.445765500099315,11.445765500099315,16.445765500099313
105,106,8.66904611678055,-94.99583599519809,-91.47371624998415,-2.864217329210248,0.0,0.0,-inf,20.0
