,id,x1,eps,y,y_cen,left,right
0,1,-12.801019571599255,1.0743614124384175,11.67385162663879,11.67385162663879,11.67385162663879,16.67385162663879
1,2,-94.81475363442173,1.9961107776075118,0.0,0.0,-inf,20.0
2,3,9.932495575741825,0.3454493700536566,22.31169715792457,22.31169715792457,22.31169715792457,22.31169715792457
3,4,-12.935521476344618,-0.38280309959716463,10.149436162230526,10.149436162230526,10.149436162230526,15.149436162230526
4,5,-15.926439582502198,-1.1133013122888222,7.923478896460079,7.923478896460079,7.923478896460079,7.923478896460079
5,6,-33.93303579922518,0.2580030246049355,0.29148512499234525,0.29148512499234525,0.29148512499234525,0.29148512499234525
6,7,-59.0702731924315,-0.8484144574350586,0.0,0.0,-inf,20.0
7,8,23.85419327013274,-1.3584540451126368,27.568642589953733,27.568642589953733,27.568642589953733,27.568642589953733
8,9,-40.069065265095375,-0.20284073751885984,0.0,0.0,-inf,20.0
9,10,-46.63454497942667,0.6711467630763592,0.0,0.0,-inf,20.0
10,11,24.22676655385898,-0.3099831748776173,28.80340010205187,28.80340010205187,28.80340010205187,28.80340010205187
11,12,5.8284188554078185,-1.0533320111739566,18.860877416529952,18.860877416529952,18.860877416529952,23.860877416529952
12,13,-73.0840109310133,0.14164145333083517,0.0,0.0,-inf,20.0
13,14,2.7156242531492865,-1.2441039398488116,17.11370818672583,17.11370818672583,17.11370818672583,22.11370818672583
14,15,-63.112026870616944,-1.5183726265876742,0.0,0.0,-inf,20.0
15,16,57.0670295633347,1.4589709711560053,46.992485752823356,46.992485752823356,46.992485752823356,46.992485752823356
16,17,70.79505852789777,0.24287429101830016,52.640403554967186,50.0,52.640403554967186,inf
17,18,-1.152632523614443,1.9802199546498271,18.403903692842604,18.403903692842604,18.403903692842604,23.403903692842604
18,19,69.31229707149359,-1.4746279564664293,50.18152057928037,50.0,50.18152057928037,inf
19,20,-84.07090459818781,1.0369178206413683,0.0,0.0,-inf,20.0
20,21,1.0492180243407887,-0.17685588878250658,17.34775312338789,17.34775312338789,17.34775312338789,22.34775312338789
21,22,-86.94269912262438,2.6796442348500067,0.0,0.0,-inf,20.0
22,23,-14.375534480522106,-0.21542415113880914,9.596808608600139,9.596808608600139,9.596808608600139,9.596808608600139
23,24,-80.69381686787749,-0.44445477140699097,0.0,0.0,-inf,20.0
24,25,-74.5680056597445,0.42382096062950586,0.0,0.0,-inf,20.0
25,26,19.34906179571915,0.18896099506741396,26.86349189292699,26.86349189292699,26.86349189292699,26.86349189292699
26,27,-54.79759987915283,-0.45913492833402875,0.0,0.0,-inf,20.0
27,28,-78.61086313800341,0.9117478653157223,0.0,0.0,-inf,20.0
28,29,-55.93875858588806,0.6901809236186843,0.0,0.0,-inf,20.0
29,30,-30.034742999340153,0.8856915029709866,2.86832000330091,2.86832000330091,2.86832000330091,2.86832000330091
30,31,-6.442503083539947,0.40041884763722146,14.179167305867248,14.179167305867248,14.179167305867248,19.179167305867246
31,32,-59.651354747006934,-0.7096541894024758,0.0,0.0,-inf,20.0
32,33,28.081345042982974,-0.7002780873628642,30.340394434128623,30.340394434128623,30.340394434128623,30.340394434128623
33,34,-3.3860328896496696,0.5929927932633268,15.899976348438493,15.899976348438493,15.899976348438493,20.899976348438493
34,35,1.0473440037098243,-0.9390573666975149,16.584614635157397,16.584614635157397,16.584614635157397,21.584614635157397
35,36,-22.621469776288137,1.6980445091810443,7.387309621036976,7.387309621036976,7.387309621036976,7.387309621036976
36,37,58.7274908883154,0.03249471822108281,46.39624016237878,46.39624016237878,46.39624016237878,46.39624016237878
37,38,16.000835775561328,-0.7941779636336767,24.20623992414699,24.20623992414699,24.20623992414699,24.20623992414699
38,39,-67.54028029953722,1.0375649064595,0.0,0.0,-inf,20.0
39,40,40.150469321431245,-0.020193338568806982,37.05504132214681,37.05504132214681,37.05504132214681,37.05504132214681
40,41,92.91021601785104,1.1971798354351166,64.65228784436064,50.0,64.65228784436064,inf
41,42,0.0016722340433545924,0.21178717776129832,17.212623294782976,17.212623294782976,17.212623294782976,22.212623294782976
42,43,77.90401278922897,1.7682974317451594,57.72030382635965,50.0,57.72030382635965,inf
43,44,-31.677269465778068,-0.3834851831001172,0.7778800840108491,0.7778800840108491,0.7778800840108491,0.7778800840108491
44,45,13.428825525541853,-2.184177564251296,21.53023519851963,21.53023519851963,21.53023519851963,21.53023519851963
45,46,-14.490807340777991,-1.5162047609820084,8.238391568628996,8.238391568628996,8.238391568628996,8.238391568628996
46,47,-12.6505473946402,-1.6338836313995553,9.040842671280345,9.040842671280345,9.040842671280345,9.040842671280345
47,48,55.31183699942005,0.5898943038706894,45.24581280358071,45.24581280358071,45.24581280358071,45.24581280358071
48,49,7.120834699531258,1.809144985113021,22.36956233487865,22.36956233487865,22.36956233487865,22.36956233487865
49,50,90.74844538897332,-0.1950379091272407,62.17918478535942,50.0,62.17918478535942,inf
50,51,8.841632029620428,-1.3343585791101273,20.086457435700087,20.086457435700087,20.086457435700087,20.086457435700087
51,52,-83.58101554499504,0.6829213706163153,0.0,0.0,-inf,20.0
52,53,-26.731519664995915,0.4537017730776355,4.087941940579678,4.087941940579678,4.087941940579678,4.087941940579678
53,54,70.17010080090034,-0.381164619520885,51.703885780929284,50.0,51.703885780929284,inf
54,55,-18.744991390409837,0.40794836267042056,8.035452667465503,8.035452667465503,8.035452667465503,8.035452667465503
55,56,-94.55952682103008,0.006410206412873419,0.0,0.0,-inf,20.0
56,57,-50.564552200529334,-1.1502176711378702,0.0,0.0,-inf,20.0
57,58,-86.57112585260907,0.6856177463289291,0.0,0.0,-inf,20.0
58,59,98.77040228425457,-0.5047683741190548,65.88043276800823,50.0,65.88043276800823,inf
59,60,94.1160626754347,-0.9496888805197257,63.10834245719763,50.0,63.10834245719763,inf
60,61,60.05167022651736,-0.2363233910209902,46.78951172223769,46.78951172223769,46.78951172223769,46.78951172223769
61,62,20.363424281093472,1.5680050024093828,28.74971714295612,28.74971714295612,28.74971714295612,28.74971714295612
62,63,52.991972090336304,1.962369646323448,45.4583556914916,45.4583556914916,45.4583556914916,45.4583556914916
63,64,-66.15491068316442,1.4001368343572698,0.0,0.0,-inf,20.0
64,65,-41.39535363611204,-0.4950024225737853,0.0,0.0,-inf,20.0
65,66,4.813375060072843,-1.0271690756181238,18.3795184544183,18.3795184544183,18.3795184544183,23.3795184544183
66,67,-28.67514377544822,0.3439427240421271,3.006370836318017,3.006370836318017,3.006370836318017,3.006370836318017
67,68,-90.86420695091999,-0.16200335506054586,0.0,0.0,-inf,20.0
68,69,96.63068907144253,0.13903252680171282,65.45437706252298,50.0,65.45437706252298,inf
69,70,-11.729016129030654,-1.1304040903383152,10.005087845146358,10.005087845146358,10.005087845146358,15.005087845146358
70,71,0.8000878758305277,-0.8862191251508665,16.513824812764398,16.513824812764398,16.513824812764398,21.513824812764398
71,72,-35.29173649306023,-1.0758922738636993,0.0,0.0,-inf,20.0
72,73,-48.05104945057259,0.7727037398279535,0.0,0.0,-inf,20.0
73,74,-22.622022935847525,1.0623193136898084,6.751307845766046,6.751307845766046,6.751307845766046,6.751307845766046
74,75,66.40337992690019,-0.6826236006876765,49.519066362762416,49.519066362762416,49.519066362762416,49.519066362762416
75,76,47.34941125742259,0.5826138312017708,41.25731945991306,41.25731945991306,41.25731945991306,41.25731945991306
76,77,-24.15788661167251,0.6415400191927079,5.562596713356453,5.562596713356453,5.562596713356453,5.562596713356453
77,78,-97.39653266108988,-0.7399318698030295,0.0,0.0,-inf,20.0
78,79,59.480987806518726,0.009876068981459672,46.750369972240826,46.750369972240826,46.750369972240826,46.750369972240826
79,80,-46.12224048073976,0.8134336738755577,0.0,0.0,-inf,20.0
80,81,16.536977705806905,-1.0146626830717715,24.25382616983168,24.25382616983168,24.25382616983168,24.25382616983168
81,82,-94.88981163006144,1.2462817323081579,0.0,0.0,-inf,20.0
82,83,32.440403853665146,-0.20617025190204297,33.01403167493053,33.01403167493053,33.01403167493053,33.01403167493053
83,84,-22.495314825343698,0.059367594634301774,5.811710181962453,5.811710181962453,5.811710181962453,5.811710181962453
84,85,-0.5852402530974814,-0.24434910997234527,16.463030763478915,16.463030763478915,16.463030763478915,21.463030763478915
85,86,-17.01883252506255,-1.4817715470637092,7.008812190405016,7.008812190405016,7.008812190405016,7.008812190405016
86,87,-29.825619739671907,0.33903748003994033,2.426227610203987,2.426227610203987,2.426227610203987,2.426227610203987
87,88,10.195581064883854,-0.006827494162580527,22.090963038279348,22.090963038279348,22.090963038279348,22.090963038279348
88,89,94.58213797496498,-0.41013674172266634,63.88093224575982,50.0,63.88093224575982,inf
89,90,-77.4447569523857,-0.21994216650674767,0.0,0.0,-inf,20.0
90,91,-37.348294314057284,0.41730922328659115,0.0,0.0,-inf,20.0
91,92,-91.64045803693799,-0.14741708417411323,0.0,0.0,-inf,20.0
92,93,47.67995172418006,-0.5302427526239428,40.30973310946609,40.30973310946609,40.30973310946609,40.30973310946609
93,94,31.50247753180878,0.08043039884739027,32.83166916475178,32.83166916475178,32.83166916475178,32.83166916475178
94,95,-57.07285072000927,0.754160972742026,0.0,0.0,-inf,20.0
95,96,-16.64931196093258,0.03592528245511326,8.711269301988823,8.711269301988823,8.711269301988823,8.711269301988823
96,97,28.768386829639013,-0.7961813948338929,30.588012019985612,30.588012019985612,30.588012019985612,30.588012019985612
97,98,32.296265343088265,0.8308785343568844,33.97901120590102,33.97901120590102,33.97901120590102,33.97901120590102
98,99,-65.90457330324585,-0.2964085712030862,0.0,0.0,-inf,20.0
99,100,76.3304471497097,0.5853600987059865,55.75058367356083,50.0,55.75058367356083,inf
100,101,55.60163196169364,-0.14596441094008608,44.65485156990673,44.65485156990673,44.65485156990673,44.65485156990673
101,102,-73.20915836566179,-0.9442982757017118,0.0,0.0,-inf,20.0
102,103,73.78332528641576,-1.2751125538827608,52.616550089325116,50.0,52.616550089325116,inf
103,104,49.755575655370905,-0.9005003138910339,40.977287513794415,40.977287513794415,40.977287513794415,40.977287513794415
104,105,59.71713081981619,-0.23414099912973063,46.62442441077837,46.62442441077837,46.62442441077837,46.62442441077837
105,106,8.66904611678055,-2.2526852817522354,19.08183777663804,19.08183777663804,19.08183777663804,24.08183777663804
106,107,-55.832416987707624,0.38300857986707637,0.0,0.0,-inf,20.0
107,108,83.6917293179201,1.0996086261478037,59.94547328510786,50.0,59.94547328510786,inf
108,109,18.416915533275272,-0.2421620155632103,25.966295751074426,25.966295751074426,25.966295751074426,25.966295751074426
109,110,-30.752418108970716,-1.1095080008807998,0.5142829446338424,0.5142829446338424,0.5142829446338424,0.5142829446338424
110,111,-47.24429414399604,-1.6669771278806946,0.0,0.0,-inf,20.0
111,112,82.7830954330264,0.22531780220998399,58.61686551872319,50.0,58.61686551872319,inf
112,113,-16.052907738635852,0.4119756892351083,9.385521819917182,9.385521819917182,9.385521819917182,9.385521819917182
113,114,8.038303133426169,0.05758565058515076,21.076737217298234,21.076737217298234,21.076737217298234,21.076737217298234
114,115,21.68843156100992,0.6963611506758581,28.54057693118082,28.54057693118082,28.54057693118082,28.54057693118082
115,116,65.24996568683159,-0.6724204209366768,48.95256242247912,48.95256242247912,48.95256242247912,48.95256242247912
116,117,24.71263691242615,-0.2525458822395315,29.103772573973544,29.103772573973544,29.103772573973544,29.103772573973544
117,118,-64.65756768311479,0.2757510901775246,0.0,0.0,-inf,20.0
118,119,18.25147053070917,-0.22603156340188285,25.899703701952703,25.899703701952703,25.899703701952703,25.899703701952703
119,120,-2.146766601028176,0.48720023996831563,16.41381693945423,16.41381693945423,16.41381693945423,21.41381693945423
120,121,9.581556018075332,0.49558839534617405,22.28636640438384,22.28636640438384,22.28636640438384,22.28636640438384
121,122,39.904123958109636,-0.27182112632644256,36.680240852728375,36.680240852728375,36.680240852728375,36.680240852728375
122,123,-50.837767219173855,-0.9639652133297858,0.0,0.0,-inf,20.0
123,124,-62.67457088270396,-0.7243774094634233,0.0,0.0,-inf,20.0
124,125,-77.88337044076778,1.0955422592558364,0.0,0.0,-inf,20.0
125,126,-45.188149492789265,-1.204167968908614,0.0,0.0,-inf,20.0
126,127,-97.94999212008182,0.05973095330143845,0.0,0.0,-inf,20.0
