,id,x1,x2,x3,eps,y,left,right
0,1,-12.801019571599255,24.368518845745072,37.67063546530355,-1.6421272009522956,103.74077118674336,103.74077118674336,103.74077118674336
1,2,-94.81475363442173,13.115803301020335,-46.700619467170455,-1.1531270119690558,-115.30532049840767,-115.30532049840767,-115.30532049840767
2,3,9.932495575741825,-69.46580757984286,72.1466105459184,0.20131626071704634,97.59892634273305,97.59892634273305,97.59892634273305
3,4,-12.935521476344618,62.68736980964346,84.57404878589622,1.398565859700187,247.96197008206434,247.96197008206434,247.96197008206434
4,5,-15.926439582502198,96.69239598787041,97.38048226288836,0.7228732781145771,303.38163383485437,303.38163383485437,303.38163383485437
5,6,-33.93303579922518,26.715030075429212,47.258240154715025,-1.0717236113667876,116.97809803977951,116.97809803977951,116.97809803977951
6,7,-59.0702731924315,16.287505817691965,-52.46676600128204,-0.5673344421667272,-103.45050054975478,-103.45050054975478,-103.45050054975478
7,8,23.85419327013274,-70.28174041181923,62.79211046072865,-0.36634990636507936,82.76417751924413,82.76417751924413,82.76417751924413
8,9,-40.069065265095375,-44.66531672990806,-56.49476593229623,-1.5460347243322263,-166.8735201243771,-166.8735201243771,-166.8735201243771
9,10,-46.63454497942667,-27.895459986964767,-76.82363389087584,2.0406947377801132,-179.69722130730932,-179.69722130730932,-179.69722130730932
10,11,24.22676655385898,-61.657992253665995,-70.20146524164552,-0.496020610236695,-174.93162190097433,-174.93162190097433,-174.93162190097433
11,12,5.8284188554078185,98.07874570012422,-49.415293378811654,-0.6131668118319032,16.709701122877203,16.709701122877203,16.709701122877203
12,13,-73.0840109310133,84.65380587343802,16.8927041054677,-1.7449681921852862,91.91733585012562,91.91733585012562,91.91733585012562
13,14,2.7156242531492865,-25.58492622155866,62.042508616016164,0.18407413228681194,117.59419966619556,117.59419966619556,117.59419966619556
14,15,-63.112026870616944,-70.96887390049007,-49.38648447951479,-0.07954522140454678,-184.6160371804463,-184.6160371804463,-184.6160371804463
15,16,57.0670295633347,-20.88530170524747,11.729266245554768,1.240629619296457,53.06926404471524,53.06926404471524,53.06926404471524
16,17,70.79505852789777,-67.13910553140306,76.56766949431088,0.8625737778042016,141.84405783238438,141.84405783238438,141.84405783238438
17,18,-1.152632523614443,7.643799025309647,-7.300337594527491,-0.12390740139756462,8.971177968857186,8.971177968857186,8.971177968857186
18,19,69.31229707149359,-64.32914300813704,-91.23301157789369,0.585476440008347,-192.7971118681442,-192.7971118681442,-192.7971118681442
19,20,-84.07090459818781,-90.19113062711817,8.999498650931386,1.9336815387754174,-89.49285946924763,-89.49285946924763,-89.49285946924763
20,21,1.0492180243407887,22.867844153197964,84.77272369062487,-0.7322524941845361,207.00889056987995,207.00889056987995,207.00889056987995
21,22,-86.94269912262438,-23.798902978705,-18.699089779520904,-0.39205000815885616,-89.23663213169444,-89.23663213169444,-89.23663213169444
22,23,-14.375534480522106,36.69497850412108,-30.219348867757773,0.7512151844515308,-10.926625733849395,-10.926625733849395,-10.926625733849395
23,24,-80.69381686787749,4.50064492441507,-3.2718565419033183,-0.5947453010361162,-27.768957797474776,-27.768957797474776,-27.768957797474776
24,25,-74.5680056597445,25.52621468453873,8.056417187811434,0.475317258695806,23.25631526507257,23.25631526507257,23.25631526507257
25,26,19.34906179571915,-36.30149761849215,-83.795700947774,-1.0835930156560454,-181.55274067880472,-181.55274067880472,-181.55274067880472
26,27,-54.79759987915283,16.445536840609137,-2.083683330974324,0.8228397668612474,5.170729306529065,5.170729306529065,5.170729306529065
27,28,-78.61086313800341,-1.0854015606344802,-51.95147601044059,0.7047717761242356,-124.4746980460204,-124.4746980460204,-124.4746980460204
28,29,-55.93875858588806,18.86340166837654,29.845418616852157,-0.5854342913275612,65.24312244382658,65.24312244382658,65.24312244382658
29,30,-30.034742999340153,-98.46326359116311,5.5504793136660595,-1.2699409029426747,-90.45944007527177,-90.45944007527177,-90.45944007527177
30,31,-6.442503083539947,92.97958232704516,13.583787093246414,0.32552734660505384,135.22801435818826,135.22801435818826,135.22801435818826
31,32,-59.651354747006934,-52.97849123610743,58.716976109171384,0.04573687169336308,51.81273109550532,51.81273109550532,51.81273109550532
32,33,28.081345042982974,-84.66287556353369,5.257297020213585,-1.3662462572560377,-48.57259403063918,-48.57259403063918,-48.57259403063918
33,34,-3.3860328896496696,-41.03550974041359,-42.480691334479026,1.020269240739287,-106.60883189123933,-106.60883189123933,-106.60883189123933
34,35,1.0473440037098243,38.58692942294576,-78.67300436309561,-0.731062569588089,-104.15965757974291,-104.15965757974291,-104.15965757974291
35,36,-22.621469776288137,86.54669441141203,-83.32205596121142,1.4967119558964186,-68.4213045755692,-68.4213045755692,-68.4213045755692
36,37,58.7274908883154,68.8301882238157,-24.681225009034534,1.343316499274114,71.20474964700078,71.20474964700078,71.20474964700078
37,38,16.000835775561328,-34.66127505153631,-33.526963238478785,0.25663714688340916,-75.68823505317958,-75.68823505317958,-75.68823505317958
38,39,-67.54028029953722,66.43418431658245,-40.09414842421124,0.7346150345718113,-27.5857925433214,-27.5857925433214,-27.5857925433214
39,40,40.150469321431245,-89.12083262305887,49.649862851693115,-1.4332650999768792,41.52106734113546,41.52106734113546,41.52106734113546
40,41,92.91021601785104,-81.43390725246327,19.449909264979027,0.017831225630082378,20.992344188940635,20.992344188940635,20.992344188940635
41,42,0.0016722340433545924,-62.7304939727257,88.69425445146044,0.568641805437405,133.93341826896645,133.93341826896645,133.93341826896645
42,43,77.90401278922897,57.55326912276357,-73.24696173699587,-1.2639749889746896,-38.04454791251245,-38.04454791251245,-38.04454791251245
43,44,-31.677269465778068,44.848763149672976,-71.54554826061982,-1.4590293531182534,-102.91708551692872,-102.91708551692872,-102.91708551692872
44,45,13.428825525541853,-73.7724321226732,-22.180812334520652,1.5906598855181908,-88.0570044868708,-88.0570044868708,-88.0570044868708
45,46,-14.490807340777991,41.625727994121064,78.64446456061233,0.4026280723918795,210.27976573452423,210.27976573452423,210.27976573452423
46,47,-12.6505473946402,52.355636200697916,56.91326014091632,1.4249133372809903,182.55653613433444,182.55653613433444,182.55653613433444
47,48,55.31183699942005,-61.827909542586525,-8.087898650700495,1.00198120197819,-29.33986353636473,-29.33986353636473,-29.33986353636473
48,49,7.120834699531258,34.1394347888054,93.33893864522776,-2.8192684906359404,230.10065546648278,230.10065546648278,230.10065546648278
49,50,90.74844538897332,-18.879886575398956,-66.76815341330351,-1.1228612410453702,-94.5334156717008,-94.5334156717008,-94.5334156717008
